slug,title,station,grouped,multi_group,source_surfaces,mode,raw_group_count,raw_sections,raw_kinds,detected_by_current,current_group_count,current_group_kinds,missed_by_current,program_url,sample_labels,fetch_error
lamezzoralegale,La mezz'ora legale,radio1,True,True,filters|tab_menu,seasonal,2,puntate,season,True,2,season,False,https://www.raiplaysound.it/programmi/lamezzoralegale,Stagione 2025-26 | Stagione 2024-25,
lamiafede,La mia fede,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lamiafede,,
lamiapassione,La mia passione,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lamiapassione,,
lamiaradioinminiatura,La mia radio in miniatura,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lamiaradioinminiatura,,
lamicageniale,L'amica geniale,,True,True,filters|tab_menu,seasonal,3,episodi,season,True,3,season,False,https://www.raiplaysound.it/programmi/lamicageniale,Stagione 4 - Storia della bambina perduta | Stagione 3 - Storia di chi fugge e di chi resta | Stagione 2 - Storia del nuovo cognome,
lamontagnachecura,La montagna che cura,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lamontagnachecura,,
lamoreinitalia,L’amore in Italia ,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lamoreinitalia,,
lampadinoecaramella,Lampadino e Caramella,radiokids,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lampadinoecaramella,,
lamusicachenonce,La musica che non c'è,,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lamusicachenonce,,
lamusicaspiegataaimieifigli,La musica spiegata ai miei figli,radio3,True,True,filters|tab_menu,mixed,2,puntate,group|season,True,2,group|season,False,https://www.raiplaysound.it/programmi/lamusicaspiegataaimieifigli,Stagione II | Stagione I,
lamusicatralerighe,La musica tra le righe,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lamusicatralerighe,,
lanostraeuropa,La nostra Europa,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lanostraeuropa,,
lanotadelgiornodopo,La nota del giorno dopo,radio1,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/lanotadelgiornodopo,Episodi | Clip,
lanottedeiserpenti,La notte dei serpenti,radio2,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lanottedeiserpenti,,
lanottedellarepubblica,La notte della Repubblica,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lanottedellarepubblica,,
lanottedellataranta,La notte della Taranta,radio2,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lanottedellataranta,,
lanottedellebombe,La notte delle bombe,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lanottedellebombe,,
lanottediradio1,La notte di Radio1,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lanottediradio1,,
lanottediradio3,La notte di Radio3,radio3,True,True,filters|tab_menu,group,8,clip-,group,True,8,group,False,https://www.raiplaysound.it/programmi/lanottediradio3,Le strade della memoria | Una regione alla volta - Roma e il Lazio | Memorie | Un secolo con Moravia | Biografie,
lapalazzinaunastoriadimobbingdimassa,La Palazzina. Una storia di mobbing di massa,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lapalazzinaunastoriadimobbingdimassa,,
lapartitadelcuore,La Partita del Cuore,radio2,False,False,,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lapartitadelcuore,,
lapazzagioia,La pazza gioia,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lapazzagioia,,
lapennicanza,La Pennicanza,radio2,True,True,filters|tab_menu,group,3,puntate,group,True,3,group,False,https://www.raiplaysound.it/programmi/lapennicanza,Radio2 Radio Show La Pennicanza | Episodi | Clip,
lapoliticanelpallone,La politica nel pallone,grparlamento,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lapoliticanelpallone,,
lapostaingioco,La posta in gioco,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lapostaingioco,,
lapresadelpotere,La presa del potere,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lapresadelpotere,,
laprimadonnache,La Prima Donna che,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laprimadonnache,,
lapromessa,La Promessa,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lapromessa,,
lapuesteinpalio,La pueste in palio,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lapuesteinpalio,,
laquestionefemminile,La questione femminile,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laquestionefemminile,,
laquila-grandisperanze,L'Aquila - Grandi speranze,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laquila-grandisperanze,,
laradioincomune,La Radio in comune,radio1,True,True,filters|tab_menu,year,7,puntate,year,True,7,year,False,https://www.raiplaysound.it/programmi/laradioincomune,2025 | 2024 | 2023 | 2022 | 2021,
laragazzadelleonde,La ragazza delle onde,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laragazzadelleonde,,
laragazzadeltreno,La ragazza del treno,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laragazzadeltreno,,
larchivioracconta,L'archivio racconta,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/larchivioracconta,,
larcodichiara,L'Arco di Chiara,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/larcodichiara,,
laregoladelletremogli,La regola delle tre mogli,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laregoladelletremogli,,
laregoladelsilenzio,La regola del silenzio,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laregoladelsilenzio,,
larepubblicaalpina,La Repubblica Alpina,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/larepubblicaalpina,,
larepubblicadieugenioscalfari,La Repubblica di Eugenio Scalfari,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/larepubblicadieugenioscalfari,,
lariacherespiri,L'aria che respiri,radio1,True,True,filters|tab_menu,mixed,6,puntate,group|season,True,6,group|season,False,https://www.raiplaysound.it/programmi/lariacherespiri,Stagione 2025-26 | Stagione 2024-25 | Stagione 2023-24 | Stagione 2022-23 | Stagione 2021-22,
laricercadellabalenabianca,La ricerca della balena bianca,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laricercadellabalenabianca,,
laricettadellalungavita,La ricetta della lunga vita,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laricettadellalungavita,,
larivoluzioneallaradiomicrofonifemministidagliannisettanta,La rivoluzione alla radio: microfoni femministi dagli anni Settanta,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/larivoluzioneallaradiomicrofonifemministidagliannisettanta,,
larmonianascosta,L'armonia nascosta,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/larmonianascosta,,
larosadelleeccellenze,La Rosa delle Eccellenze,radio1,True,True,filters|tab_menu,group,2,puntate,group,True,2,group,False,https://www.raiplaysound.it/programmi/larosadelleeccellenze,Puntate 2025 | Puntate 2024,
lartedellacommedia,L'arte della commedia,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lartedellacommedia,,
lartedellacucinatotale,L'Arte della cucina totale,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lartedellacucinatotale,,
lartedellafelicita,L'Arte della Felicità,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lartedellafelicita,,
lascalasiamonoi,La Scala siamo noi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lascalasiamonoi,,
lascelta,La scelta,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lascelta,,
lascelta-ipartigianiraccontano,La scelta - I Partigiani raccontano,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lascelta-ipartigianiraccontano,,
lascesadelfascismoeildelittomatteotti,L'ascesa del fascismo e il delitto Matteotti,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lascesadelfascismoeildelittomatteotti,,
lascienzaeilcuore,La scienza e il cuore,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lascienzaeilcuore,,
lascienzainnatura,La scienza in natura,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lascienzainnatura,,
lascuolainspalla,La scuola in spalla,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lascuolainspalla,,
lascuolaromanadellerisate,La scuola romana delle risate,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lascuolaromanadellerisate,,
lasfidadellasolidarieta,La sfida della solidarietà,grparlamento,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lasfidadellasolidarieta,,
lasinochevola,L'asino che vola!,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lasinochevola,,
lasorellanza,La Sorellanza,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lasorellanza,,
lasposa,La sposa,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lasposa,,
lasquadra-ilmestieredelpoliziotto,La squadra - Il mestiere del poliziotto,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lasquadra-ilmestieredelpoliziotto,,
lasquadradeimiracoli,La squadra dei miracoli,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lasquadradeimiracoli,,
lastanzadellamusica,La stanza della musica,radio3,True,True,filters|tab_menu,mixed,10,puntate,group|year,True,10,group|year,False,https://www.raiplaysound.it/programmi/lastanzadellamusica,2026 | 2025 | 2024 | 2023 | 2022,
lastoffadeisogni,La stoffa dei sogni,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lastoffadeisogni,,
lastoriaingiallo,La storia in giallo,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lastoriaingiallo,,
lastoriasiamonoi-enricoberlinguer,La Storia siamo noi - Enrico Berlinguer,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lastoriasiamonoi-enricoberlinguer,,
lastragedicapaci,La strage di Capaci,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lastragedicapaci,,
lastrolampo,L'Astrolampo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lastrolampo,,
lastrolampo-100annidiarenadiverona,L'Astrolampo - 100 anni di Arena di Verona,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lastrolampo-100annidiarenadiverona,,
lasvegliadiradio2,La sveglia di Radio2,radio2,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/lasvegliadiradio2,Episodi | Clip,
lasveglianza,La Sveglianza,radio2,True,False,filters|tab_menu,group,1,puntate,group,True,1,group,False,https://www.raiplaysound.it/programmi/lasveglianza,Radio2 Radio Show La Sveglianza,
latappadellamiavita,La tappa della mia vita,,True,True,filters|tab_menu,seasonal,2,episodi,season,True,2,season,False,https://www.raiplaysound.it/programmi/latappadellamiavita,Stagione 2021 | Stagione 2020,
latelefonata1980,La telefonata 1980,radiotechete,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/latelefonata1980,,
latemperaturadellaterra,La temperatura della Terra,,True,False,tab_menu,group,1,,group,True,1,group,False,https://www.raiplaysound.it/programmi/latemperaturadellaterra,Episodi,
latemperaturadellaterraspecialemozambico,La Temperatura della Terra – Speciale Mozambico ,,True,True,tab_menu,group,2,,group,True,2,group,False,https://www.raiplaysound.it/programmi/latemperaturadellaterraspecialemozambico,Episodi | Extra,
latenerezza,La tenerezza,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/latenerezza,,
latlantechenonce,L'atlante che non c'è,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/latlantechenonce,,
latvdelleragazze,La TV delle ragazze,,True,True,filters|tab_menu,seasonal,2,la-tv-delle-ragazze---puntate-block,season,True,2,season,False,https://www.raiplaysound.it/programmi/latvdelleragazze,Stagione 1988 | Stagione 1989,
latvdelleragazze-glistatigenerali,La tv delle ragazze - Gli Stati generali,,True,True,filters|tab_menu,group,5,la-tv-delle-ragazze---gli-stati-generali---puntate-block,group,True,5,group,False,https://www.raiplaysound.it/programmi/latvdelleragazze-glistatigenerali,Sketch | Pubblicità | Collegamenti | Monologhi | Interviste,
latvnelpozzo,La TV nel pozzo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/latvnelpozzo,,
laverastoriadellaunobianca,La vera storia della Uno bianca,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laverastoriadellaunobianca,,
laversionedelledue,La Versione delle Due,radio2,True,True,filters|tab_menu,group,6,clip,group,True,6,group,False,https://www.raiplaysound.it/programmi/laversionedelledue,Clip | La versione di Comandini | Cosa succede in città Radio2 | La Donna del Giorno | Ridotti all'Osso,
laviadelledroghe,La via delle droghe,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/laviadelledroghe,,
lavitadopoilcasolucadelfino,La vita dopo. Il caso Luca Delfino,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lavitadopoilcasolucadelfino,,
lavitameravigliosa,La vita meravigliosa,,True,True,filters|tab_menu,year,4,puntate,year,True,4,year,False,https://www.raiplaysound.it/programmi/lavitameravigliosa,2026 | 2025 | 2024 | 2023,
lavocedeilibri,La voce dei libri,,True,True,filters|tab_menu,group,4,puntate,group,True,4,group,False,https://www.raiplaysound.it/programmi/lavocedeilibri,Prima pagina | Contro. Dieci storie minime di sport | Minicosmi | Il mio nome è A(n)sia,
lavocedifrancesco,La voce di Francesco,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lavocedifrancesco,,
lavoravomortipernientebianche,Lavoravo. Morti per niente bianche,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lavoravomortipernientebianche,,
lavversario-laltrafacciadelcampione,L'Avversario - L'altra faccia del campione,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lavversario-laltrafacciadelcampione,,
leacquedelrinascimento-intornoalpodalmonvisoaldelta,Le acque del rinascimento - Intorno al Po dal Monviso al Delta,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leacquedelrinascimento-intornoalpodalmonvisoaldelta,,
leavventuredipinocchio,Le avventure di Pinocchio,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leavventuredipinocchio,,
leavventureditopolino-radiofantasie,Le Avventure di Topolino - Radiofantasie,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leavventureditopolino-radiofantasie,,
lebambinenonvannoascuola,Le bambine non vanno a scuola,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lebambinenonvannoascuola,,
lecittadelfuturo,Le città del futuro,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lecittadelfuturo,,
ledicoladiradio1,L'edicola di Radio1,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ledicoladiradio1,,
ledonnechefecerolacostituzione,Le donne che fecero la Costituzione,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ledonnechefecerolacostituzione,,
ledonneneilagernazisti,Le donne nei lager nazisti,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/ledonneneilagernazisti,,
leelezionipolitichedel46,Le elezioni politiche del ’46,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leelezionipolitichedel46,,
lefarfalleeilcolibri,Le Farfalle e il Colibrì,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lefarfalleeilcolibri,,
lefavoledellozecchinodoro,Le favole dello Zecchino d'Oro,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lefavoledellozecchinodoro,,
lefiabedellalbero,Le fiabe dell'albero,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lefiabedellalbero,,
legend,Legend,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/legend,,
leggendaoverita,Leggenda o verità,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leggendaoverita,,
leggende,Leggende,radio2,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leggende,,
leggendeolimpiche,Leggende olimpiche,radio3,True,True,filters|tab_menu,group,5,episodi,group,True,5,group,False,https://www.raiplaysound.it/programmi/leggendeolimpiche,Parigi 2024 | Tokyo 2021 | Rio 2016 | Londra 2012 | Episodi,
leggendetrentine,Leggende trentine,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leggendetrentine,,
legrandibellezze,Le grandi bellezze,radio1,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/legrandibellezze,,
legrandifamiglieitaliane,Le Grandi Famiglie Italiane,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/legrandifamiglieitaliane,,
legrandistoriedinumeriprimi,Le grandi storie di Numeri Primi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/legrandistoriedinumeriprimi,,
leindaginidilolitalobosco,Le indagini di Lolita Lobosco,,True,True,filters|tab_menu,seasonal,3,episodi,season,True,3,season,False,https://www.raiplaysound.it/programmi/leindaginidilolitalobosco,Stagione 1 | Stagione 2 | Stagione 3,
leintervistedigrparlamento,Le interviste di Gr Parlamento,grparlamento,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leintervistedigrparlamento,,
lelallofiabe,Le Lallofiabe,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lelallofiabe,,
lelefantenellastanza,L’elefante nella stanza ,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lelefantenellastanza,,
lelilloparole,Le Lilloparole,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lelilloparole,,
lelinguegermanichedeltrentino-mochenoecimbrodalprincipio,Le lingue germaniche del Trentino - Mocheno e Cimbro dal principio,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lelinguegermanichedeltrentino-mochenoecimbrodalprincipio,,
leloroprigionivociecronacheinpresadirettadallecarceridelmediterraneo,Le loro prigioni. Voci e cronache in presa diretta dalle carceri del Mediterraneo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leloroprigionivociecronacheinpresadirettadallecarceridelmediterraneo,,
lelunatiche,Le Lunatiche,radio2,True,True,filters|tab_menu,group,6,clip,group,True,6,group,False,https://www.raiplaysound.it/programmi/lelunatiche,Ultime inserite | Interviste | Le Signore in Giallo | Cuochi di Notte | Ospiti,
lemanidiprimolevi,Le mani di Primo Levi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lemanidiprimolevi,,
lemeraviglie,Le meraviglie,radio3,True,True,filters|tab_menu,mixed,11,puntate,group|year,True,11,group|year,False,https://www.raiplaysound.it/programmi/lemeraviglie,2026 | 2025 | 2024 | 2023 | 2022,
lemilleeunanottemagiadoriente,Le mille e una notte: magia d'Oriente,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lemilleeunanottemagiadoriente,,
lenciclopediadelsecolotreccani1925-2025,"L'enciclopedia del secolo. Treccani, 1925-2025",,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lenciclopediadelsecolotreccani1925-2025,,
leninaromavalleaurelia1908,Lenin a Roma. Valle Aurelia 1908,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leninaromavalleaurelia1908,,
leodavinci,Leo da Vinci,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leodavinci,,
leombrediviapoma,Le ombre di Via Poma,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leombrediviapoma,,
leopardi-ilpoetadellinfinito,Leopardi - Il poeta dell'infinito,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leopardi-ilpoetadellinfinito,,
leoperedelluomo,Le opere dell'uomo,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leoperedelluomo,,
leparoledeldopoguerra,Le parole del dopoguerra,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledeldopoguerra,,
leparoledelfemminismo,Le parole del femminismo,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledelfemminismo,,
leparoledelfuturo,Le parole del futuro,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledelfuturo,,
leparoledellacostituzione,Le parole della Costituzione,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellacostituzione,,
leparoledellacura,Le parole della cura,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellacura,,
leparoledellafilosofia,Le parole della filosofia,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellafilosofia,,
leparoledellafisica,Le parole della fisica,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellafisica,,
leparoledellageografia,Le parole della Geografia,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellageografia,,
leparoledellambientalismo,Le parole dell'ambientalismo,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellambientalismo,,
leparoledellamore,Le parole dell'amore,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellamore,,
leparoledellantimafia,Le parole dell'antimafia,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellantimafia,,
leparoledellapaura,Le parole della paura,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellapaura,,
leparoledellastampaliberata,Le parole della stampa liberata,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellastampaliberata,,
leparoledelleconomia,Le parole dell'economia,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledelleconomia,,
leparoledellosport,Le parole dello sport,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledellosport,,
leparoledibeethoven,Le parole di Beethoven,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledibeethoven,,
leparolediborsellino,Le parole di Borsellino,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparolediborsellino,,
leparoledifalcone,Le parole di Falcone,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leparoledifalcone,,
lepiccolestoriediradiokids,Le piccole storie di Radio Kids,radiokids,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lepiccolestoriediradiokids,,
leragazze,Le Ragazze,,True,True,filters|tab_menu,seasonal,8,episodi,season,True,8,season,False,https://www.raiplaysound.it/programmi/leragazze,Stagione 8 | Stagione 7 | Stagione 6 | Stagione 5 | Stagione 4,
lerathatcher,L'era Thatcher,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lerathatcher,,
lereditadigiancarlosiani,L'eredità di Giancarlo Siani,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lereditadigiancarlosiani,,
leripetizioni,Le ripetizioni,radio3,True,True,filters|tab_menu,seasonal,5,puntate,season,True,5,season,False,https://www.raiplaysound.it/programmi/leripetizioni,Stagione 5 | Stagione 4 | Stagione 3 | Stagione 2 | Stagione 1,
lescheggenellanima,Le schegge nell’anima,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lescheggenellanima,,
lesgrandsentretiens,Les Grands Entretiens,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lesgrandsentretiens,,
lessicoamoroso,Lessico Amoroso,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lessicoamoroso,,
lessicocivile,Lessico Civile,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lessicocivile,,
lessicofamigliare,Lessico Famigliare,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lessicofamigliare,,
lessicovaccinale,Lessico vaccinale,radio3,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lessicovaccinale,,
lestoriedellamusica,Le storie della musica,radiotechete,True,True,filters|tab_menu,group,4,puntate,group,True,4,group,False,https://www.raiplaysound.it/programmi/lestoriedellamusica,Il Cantautore | Canzoni intonate | Franco Battiato | Episodi,
lestoriedellaradio,Le storie della radio,radiotechete,True,True,filters|tab_menu,group,3,puntate,group,True,3,group,False,https://www.raiplaysound.it/programmi/lestoriedellaradio,Le storie della radio | Il Palazzo della radio | Episodi,
lestoriediantonellaboralevi,Le storie di Antonella Boralevi,isoradio,True,False,tab_menu,group,1,,group,True,1,group,False,https://www.raiplaysound.it/programmi/lestoriediantonellaboralevi,Episodi,
lestoriedilupin,Le storie di Lùpin,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lestoriedilupin,,
letadainventare,L'età da inventare,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/letadainventare,,
letteredaauschwitz,Lettere da Auschwitz,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/letteredaauschwitz,,
lettureallaradio,Letture alla radio,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/lettureallaradio,,
leuropadeiprofughi,L’Europa dei profughi,,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leuropadeiprofughi,,
leviedelvangelo,Le vie del Vangelo,isoradio,False,False,tab_menu,flat,0,,,False,0,,False,https://www.raiplaysound.it/programmi/leviedelvangelo,,
